gene,logFC,p_value,adj_p_value
NR2F1,-1.04855373,1.04e-16,5.31e-15
ITGAM,-0.77078384,1.04e-16,5.31e-15
LOC101928334,-1.30514567,1.06e-16,5.4e-15
LOC101927723,-1.07834047,1.07e-16,5.44e-15
HAPLN1,-2.36487149,1.09e-16,5.53e-15
TGFBR1,-0.6504068,1.11e-16,5.59e-15
ZNF519,0.4262481,1.15e-16,5.81e-15
GPR65,-1.00170384,1.16e-16,5.82e-15
LINC01684,-1.13738737,1.19e-16,5.94e-15
SAPCD1,0.69435946,1.19e-16,5.94e-15
SYNDIG1,-1.69433941,1.22e-16,6.1e-15
PLVAP,-0.76039288,1.23e-16,6.13e-15
CD53,-0.9310778,1.28e-16,6.35e-15
CGREF1,-0.76429908,1.29e-16,6.41e-15
MIR675,-1.84411247,1.32e-16,6.56e-15
BACE2,-0.38965292,1.44e-16,7.11e-15
GUCY1B1,-0.5894374,1.44e-16,7.11e-15
CRIM1,-0.35514195,1.56e-16,7.68e-15
LINC02544,-1.7529014,1.6e-16,7.88e-15
C14ORF132,0.47221349,1.62e-16,7.93e-15
MTFP1,-0.60815998,1.7e-16,8.32e-15
SIGLEC9,-1.14703805,1.78e-16,8.7e-15
IGKV3D-20,-3.69375941,1.86e-16,9.09e-15
ADAM19,-0.77807708,1.9e-16,9.23e-15
GPR34,-0.56350719,1.96e-16,9.52e-15
LOC105375532,-1.06463817,1.97e-16,9.55e-15
CHSY3,-0.6470437,1.98e-16,9.58e-15
FPR1,-1.86592973,1.99e-16,9.58e-15
RCSD1,-0.62158539,1.99e-16,9.58e-15
LOC107986022,1.29248787,1.99e-16,9.58e-15
PARP15,-1.06277946,2.06e-16,9.85e-15
LBX2-AS1,-0.7354558,2.06e-16,9.85e-15
LOC101928266,0.77786725,2.31e-16,1.1e-14
TNFRSF11B,-1.41963819,2.33e-16,1.11e-14
CD4,-0.75345877,2.6e-16,1.23e-14
FCGR1BP,-1.57210803,2.57e-16,1.23e-14
MARCKS,-0.44302172,2.6e-16,1.23e-14
CYTH4,-0.87601302,2.64e-16,1.25e-14
LIMCH1,-0.58808514,2.66e-16,1.26e-14
EPDR1,-0.8053867,3.07e-16,1.45e-14
LOC105375080,-0.90488568,3.09e-16,1.46e-14
SGCD,-0.73283779,3.23e-16,1.52e-14
LPL,-1.93654267,3.32e-16,1.56e-14
LIN7A,-0.60383006,3.32e-16,1.56e-14
HCK,-0.82657298,3.43e-16,1.6e-14
SMIM35,-0.81507994,3.59e-16,1.67e-14
PTGDS,-1.08673083,3.75e-16,1.75e-14
FGFBP2,1.415623,3.8e-16,1.76e-14
PLOD1,-0.52811193,3.8e-16,1.76e-14
P2RX4,-0.35986129,4.07e-16,1.88e-14
SAPCD1-AS1,0.722464,4.28e-16,1.98e-14
FTL,-0.60796849,4.39e-16,2.02e-14
LOC729732,0.59511349,4.68e-16,2.16e-14
LINC00861,-1.14154718,5.08e-16,2.33e-14
ANGPTL5,1.24802515,5.2e-16,2.39e-14
VWA7,0.52350764,5.29e-16,2.42e-14
NKG7,-1.47820075,5.31e-16,2.43e-14
KIAA1328,0.25620666,5.5e-16,2.51e-14
IFITM3,-0.77236027,5.81e-16,2.65e-14
HRH2,-0.84349613,5.85e-16,2.66e-14
APOL2,-0.57152711,6.13e-16,2.78e-14
SULF2,-0.6290526,6.16e-16,2.79e-14
ABCD2,-1.41335515,6.18e-16,2.79e-14
AVPR1A,-0.69570638,6.21e-16,2.8e-14
LOC105373648,1.25858933,6.23e-16,2.81e-14
ALDH1L2,-0.80119579,6.3e-16,2.83e-14
LOC105369559,-1.28878795,6.64e-16,2.98e-14
CLIC4,-0.46424904,6.65e-16,2.98e-14
PEAK1,-0.43678796,7e-16,3.13e-14
P2RY6,-0.90791953,7.65e-16,3.42e-14
LOXL2,-0.95935921,7.69e-16,3.43e-14
INHBA,-1.35361254,7.95e-16,3.54e-14
MIR503HG,-1.88262662,8.38e-16,3.71e-14
ME3,-0.50261207,8.37e-16,3.71e-14
EHD4,-0.37227997,8.74e-16,3.87e-14
ARHGAP4,-0.7731895,9.08e-16,4.01e-14
FLOT1,-0.42665312,9.31e-16,4.11e-14
EOMES,-1.62995949,9.58e-16,4.22e-14
LOC107985909,-1.17259952,9.69e-16,4.26e-14
KCNB2,-1.63546326,9.83e-16,4.31e-14
PYHIN1,-1.11760408,1.01e-15,4.4e-14
LINC01124,1.20007326,1.05e-15,4.58e-14
CCDC69,-0.50329388,1.13e-15,4.91e-14
GMFG,-0.66233427,1.17e-15,5.08e-14
HYAL2,-0.4084265,1.22e-15,5.3e-14
SLC20A1,-0.65893438,1.22e-15,5.3e-14
LINC02747,0.90870868,1.25e-15,5.42e-14
SHC3,0.68338163,1.27e-15,5.5e-14
SELPLG,-0.88074584,1.27e-15,5.5e-14
DKK1,-1.55771441,1.28e-15,5.51e-14
MYH13,-1.21685419,1.29e-15,5.55e-14
FMOD,-0.66194003,1.33e-15,5.7e-14
MYO1E,-0.27960962,1.41e-15,6.04e-14
IGHV5-51,-4.36701548,1.48e-15,6.33e-14
PLCB2,-0.80910821,1.49e-15,6.36e-14
ELN,-1.30957365,4.74e-17,6.43e-14
ADAMTS6,-0.99565363,1.6e-15,6.82e-14
STAT2,-0.43084358,1.62e-15,6.89e-14
CSMD2,-1.18887708,1.72e-15,7.29e-14
PIGH,0.25437022,1.94e-15,8.24e-14
CPEB1,0.51939926,1.97e-15,8.33e-14
C1S,-0.73473999,1.99e-15,8.43e-14
CSF2RA,-0.7309047,2.02e-15,8.55e-14
ACKR2,-0.8180609,2.03e-15,8.56e-14
SLC15A3,-0.77954717,2.17e-15,9.15e-14
PARVA,-0.40301939,2.37e-15,9.95e-14
LOC102723675,-0.84378678,2.41e-15,1.01e-13
CH25H,-0.95198533,2.44e-15,1.02e-13
LINC00996,-1.79442078,2.49e-15,1.04e-13
SPARC,-0.98465592,2.52e-15,1.05e-13
STEAP1B-AS1,-1.3412066,2.53e-15,1.06e-13
MIR21,-1.3291063,2.6e-15,1.08e-13
LY96,-0.75886169,2.74e-15,1.14e-13
ATP8B4,-0.64685415,2.77e-15,1.14e-13
FBN2,-1.3394535,2.75e-15,1.14e-13
LOC105379342,1.51595292,2.77e-15,1.14e-13
CXCL10,-2.58879739,2.79e-15,1.15e-13
HEXA,-0.33255142,2.91e-15,1.2e-13
SULT1B1,-0.98476487,3.03e-15,1.24e-13
RUNX2,-0.61381312,3.09e-15,1.27e-13
APOL6,-0.78154499,3.21e-15,1.31e-13
TLR10,-1.43568583,3.19e-15,1.31e-13
LETR1,-0.71679174,3.42e-15,1.4e-13
CYP4B1,1.07602982,3.46e-15,1.41e-13
IFI16,-0.54959344,3.46e-15,1.41e-13
CCL4,-1.82764786,3.46e-15,1.41e-13
SAA1,-2.40489092,3.53e-15,1.43e-13
UPP1,-0.58871131,3.56e-15,1.44e-13
ZNF106,-0.20989708,3.6e-15,1.46e-13
DEPP1,-0.98821317,3.6e-15,1.46e-13
LOC105374056,1.34886553,3.79e-15,1.53e-13
LAYN,-0.63781699,4e-15,1.61e-13
EIF4EBP1,-0.51840571,4.02e-15,1.62e-13
LOC105376126,-1.19981033,4.06e-15,1.63e-13
AIF1,-0.85108424,4.19e-15,1.68e-13
IGHJ6,-3.86554528,4.32e-15,1.73e-13
LOC107984315,-1.19106658,4.38e-15,1.75e-13
PCDH12,-0.53254889,4.63e-15,1.85e-13
IGKJ4,-3.48255036,4.68e-15,1.86e-13
YWHAG,-0.24121612,4.8e-15,1.9e-13
CD86,-0.80958009,4.79e-15,1.9e-13
FCRL3,-2.28212417,4.79e-15,1.9e-13
LILRB3,-0.87837569,5.28e-15,2.09e-13
AHNAK,0.24119701,5.35e-15,2.1e-13
BMX,-0.78142896,5.31e-15,2.1e-13
PDGFC,-0.45925124,5.33e-15,2.1e-13
LOC105369561,-1.33961579,5.55e-15,2.18e-13
CXCR4,-0.98699022,5.54e-15,2.18e-13
LRRC15,-1.69211396,5.68e-15,2.22e-13
SNX10,-0.82152819,5.75e-15,2.25e-13
IRAG2,-0.57980136,5.8e-15,2.26e-13
KIAA0040,-0.40685089,5.88e-15,2.29e-13
TNFRSF21,-0.61979715,5.93e-15,2.31e-13
IGLV2-23,-3.79791373,5.96e-15,2.32e-13
EMX2,0.57370915,6.34e-15,2.46e-13
TNS3,-0.51354147,6.37e-15,2.47e-13
DOCK2,-0.70275829,6.7e-15,2.59e-13
LOC105376241,-0.96843851,6.69e-15,2.59e-13
TFDP2,0.32921163,7.36e-15,2.84e-13
MEF2C-AS2,-0.51300766,7.89e-15,3.04e-13
LOC107986910,0.86136366,8.08e-15,3.11e-13
SLCO1C1,-0.7249247,8.21e-15,3.15e-13
NLRP3,-0.85105705,8.41e-15,3.22e-13
RNF157,-0.66981237,8.63e-15,3.3e-13
TSHZ3,-0.64862016,8.68e-15,3.31e-13
KHDRBS2,-1.60598808,8.8e-15,3.35e-13
SGIP1,-0.68804795,8.91e-15,3.39e-13
LOC107984131,-0.73145311,1e-14,3.81e-13
MYH1,-1.16959568,1.06e-14,4.02e-13
MZB1,-2.01517539,1.06e-14,4.03e-13
LOC107986465,-0.55826559,1.07e-14,4.04e-13
MSC,-0.8521895,1.09e-14,4.1e-13
MGAT5,-0.2396879,1.09e-14,4.13e-13
LOC105369558,-1.44021371,1.12e-14,4.23e-13
CHST10,-0.41873054,1.13e-14,4.25e-13
LOC107986789,-1.19319227,1.13e-14,4.25e-13
IGKC,-3.00104428,1.14e-14,4.28e-13
C12ORF75,-0.56520914,3.57e-16,4.32e-13
FZD2,-0.87880701,1.16e-14,4.36e-13
SEC61A1,-0.26964709,1.3e-14,4.85e-13
STC2,-1.6922775,1.31e-14,4.9e-13
MDK,-0.97964026,1.37e-14,5.12e-13
LCP2,-0.73908525,1.39e-14,5.19e-13
WARS1,-0.62543437,1.44e-14,5.35e-13
IGLV1-44,-3.65364167,1.47e-14,5.47e-13
PAXIP1-DT,0.31591041,1.56e-14,5.78e-13
CHST1,-1.27652367,1.62e-14,5.98e-13
PDPN,-0.70271333,1.7e-14,6.29e-13
FGF7,-0.73457257,1.71e-14,6.32e-13
SLC24A4,-0.78503146,1.74e-14,6.4e-13
TMEM204,-0.5888567,1.75e-14,6.43e-13
PLTP,-0.87164649,1.75e-14,6.44e-13
ADAMTS9-AS1,-0.69175595,1.81e-14,6.63e-13
ARHGDIB,-0.52862294,1.81e-14,6.64e-13
LOC102723409,-0.5488734,1.92e-14,7.01e-13
APOLD1,-0.55501493,2.24e-14,8.17e-13
LGALS12,-2.40216967,2.27e-14,8.26e-13
PTP4A2,-0.23935728,2.31e-14,8.41e-13
GSN,0.66313171,2.35e-14,8.55e-13
SH2D1B,-1.38458078,2.38e-14,8.62e-13
LOC105373083,0.97886124,2.38e-14,8.64e-13
SSH1,-0.45660431,2.42e-14,8.74e-13
TNFRSF18,0.63095421,2.43e-14,8.79e-13
FMNL2,-0.34705205,2.44e-14,8.81e-13
NCF4,-0.76583219,2.49e-14,8.97e-13
LOC105370786,-0.72731731,2.49e-14,8.97e-13
MATN3,-1.68168351,2.52e-14,9.04e-13
ARF4,-0.38823709,2.66e-14,9.55e-13
TENM3-AS1,-1.40789339,2.91e-14,1.04e-12
SLC7A6OS,-0.18098748,2.92e-14,1.04e-12
KLRC1,-1.41586084,2.95e-14,1.05e-12
LINC02024,1.35608886,3.02e-14,1.08e-12
TMEM200A,-0.61569894,3.26e-14,1.16e-12
ELANE,1.42010813,3.25e-14,1.16e-12
MMP14,-0.56502255,3.37e-14,1.2e-12
CADPS,1.1113302,3.49e-14,1.24e-12
FTH1,-0.51919151,3.57e-14,1.26e-12
IGLV3-1,-3.34070255,3.75e-14,1.33e-12
PLPP3,0.66046093,3.85e-14,1.36e-12
TMEM150B,-1.05291565,3.85e-14,1.36e-12
LOC105373024,-0.90217836,3.93e-14,1.38e-12
LIMS4,-0.38753616,3.91e-14,1.38e-12
LRRC59,-0.46953921,3.93e-14,1.38e-12
CMTM3,-0.61355463,4.02e-14,1.41e-12
IFITM2,-0.59047873,4.04e-14,1.41e-12
RANBP3L,-0.95102961,4.18e-14,1.46e-12
CEMIP2,-0.51874677,4.21e-14,1.47e-12
COL3A1,-0.96693176,1.57e-15,1.48e-12
RIPOR3,-0.49535513,4.3e-14,1.5e-12
LOC105372190,-1.08362531,4.39e-14,1.53e-12
GRIN3A,0.60139066,4.52e-14,1.57e-12
CRISPLD2,-0.81476597,4.63e-14,1.61e-12
LOC105373311,-0.55255125,4.77e-14,1.66e-12
CEACAM4,-1.35747261,4.78e-14,1.66e-12
LOC107984998,-0.7914841,4.99e-14,1.73e-12
FLI1,-0.48307348,5.12e-14,1.77e-12
RGS4,-1.35678388,5.15e-14,1.78e-12
FERMT2,-0.5562686,5.19e-14,1.79e-12
TMEM116,0.39834053,5.35e-14,1.84e-12
ANXA6,-0.46533979,5.53e-14,1.89e-12
PARVG,-0.60011375,5.51e-14,1.89e-12
RBMS3,-0.46295851,5.66e-14,1.93e-12
COL12A1,-1.37930703,5.71e-14,1.95e-12
ORC2,0.20595306,5.7e-14,1.95e-12
MS4A14,-1.0611124,5.76e-14,1.96e-12
MMP9,-1.31051884,5.79e-14,1.97e-12
ZSWIM6,-0.27680408,5.89e-14,2e-12
LNX1,0.36042723,6.09e-14,2.06e-12
KLRD1,-0.98373144,6.08e-14,2.06e-12
C1RL-AS1,-0.47923438,6.38e-14,2.16e-12
DOK1,-0.68026619,6.43e-14,2.17e-12
IGHA1,-2.862677,6.48e-14,2.18e-12
UCP2,-0.86300336,6.7e-14,2.26e-12
SNX22,-0.36768785,6.75e-14,2.27e-12
NREP,-0.6021584,6.98e-14,2.35e-12
LOC105374808,0.43533811,7.06e-14,2.37e-12
LOC105371064,0.52229341,7.31e-14,2.45e-12
MDGA2,0.88573201,7.77e-14,2.6e-12
CYP11A1,-1.16419925,7.83e-14,2.62e-12
PIK3AP1,-0.67523428,7.9e-14,2.63e-12
CERKL,-0.91563938,7.89e-14,2.63e-12
GZMA,-1.5315411,7.95e-14,2.64e-12
F13A1,-0.75520201,8.32e-14,2.76e-12
COLGALT1,-0.37800086,8.3e-14,2.76e-12
ALDH1A3,-0.64415251,8.58e-14,2.84e-12
TBC1D9,-0.47552498,8.68e-14,2.87e-12
LOC105369463,-1.45081718,8.93e-14,2.95e-12
GSTM5,0.89791461,3.71e-15,2.99e-12
GIMAP5,-0.62799712,9.14e-14,3.02e-12
GPRIN3,-0.64200973,9.41e-14,3.1e-12
SH3RF3,-0.6026168,9.43e-14,3.1e-12
DMRT3,-1.3612111,1.01e-13,3.3e-12
TNFSF13B,-0.74837042,1.01e-13,3.33e-12
STX19,0.36493855,1.02e-13,3.35e-12
FBXL7,-0.53207934,1.04e-13,3.4e-12
SIX4,-0.92548401,1.06e-13,3.46e-12
LOC100507156,-0.69720137,1.07e-13,3.5e-12
ADA2,-0.7686998,1.15e-13,3.74e-12
PLXND1,-0.6868433,1.16e-13,3.78e-12
CCN3,-0.84272029,1.21e-13,3.93e-12
PLPPR4,-0.59979906,1.22e-13,3.98e-12
GPR4,-1.07927336,1.23e-13,4e-12
LPGAT1,-0.33552905,1.25e-13,4.04e-12
CD1D,-1.20470926,1.26e-13,4.09e-12
RFX5,-0.27928298,1.28e-13,4.15e-12
LOC107985054,-0.86374869,1.28e-13,4.15e-12
MAP9,-0.63255195,1.32e-13,4.25e-12
OAF,-0.79650108,1.32e-13,4.26e-12
CLEC4G,-1.5703777,1.33e-13,4.26e-12
ESAM,-0.55382182,1.33e-13,4.26e-12
LOC613206,-0.63353256,1.33e-13,4.26e-12
LTBP4,0.40089913,5.79e-15,4.34e-12
CACNA1C-IT3,-0.83411608,1.4e-13,4.5e-12
C1QTNF7,0.9630433,1.42e-13,4.53e-12
GPSM3,-0.59547815,1.43e-13,4.57e-12
PIK3R5,-0.74902292,1.44e-13,4.58e-12
PPL,0.49604171,1.46e-13,4.64e-12
ARRB2,-0.49424706,1.46e-13,4.66e-12
PEA15,-0.30641448,1.48e-13,4.7e-12
LILRB2,-1.01724562,1.48e-13,4.71e-12
TCEA3,0.31190754,1.5e-13,4.74e-12
GZMK,-1.61032198,1.55e-13,4.92e-12
TMEM140,-0.28244755,1.6e-13,5.07e-12
SLC2A3,-0.70440894,1.65e-13,5.21e-12
IGSF21,-1.2469724,1.68e-13,5.31e-12
SELL,-1.30053647,1.7e-13,5.36e-12
CTSL,-0.59255855,1.71e-13,5.37e-12
LOC102723635,-1.25210627,1.71e-13,5.38e-12
LPIN2,-0.35208212,1.76e-13,5.53e-12
BEST1,-0.51090485,1.9e-13,5.95e-12
STING1,-0.52143624,1.97e-13,6.17e-12
RELT,-0.64742856,2.08e-13,6.5e-12
DNAJC25-GNG10,-0.42916317,2.09e-13,6.53e-12
HS3ST3A1,-0.68898857,2.13e-13,6.64e-12
VAV1,-0.7124297,2.14e-13,6.66e-12
INPP4A,-0.24309445,2.14e-13,6.67e-12
SEC24D,-0.51869041,2.22e-13,6.9e-12
LOC105373649,1.16337799,2.32e-13,7.18e-12
FGD2,-0.68270441,2.4e-13,7.43e-12
SUSD1,-0.42128278,2.51e-13,7.77e-12
ANGPTL2,-0.62734398,2.61e-13,8.07e-12
CD36,-1.08927813,2.65e-13,8.18e-12
UST-AS1,0.61503013,2.67e-13,8.22e-12
LOC105378443,-0.60779087,2.7e-13,8.32e-12
LRRN1,-0.88909483,1.28e-14,8.49e-12
MIR198,-0.74373994,2.78e-13,8.54e-12
LNPK,0.24665308,2.8e-13,8.57e-12
VAMP5,-0.51863717,2.8e-13,8.57e-12
IL18RAP,-0.92836961,2.79e-13,8.57e-12
MYH4,-1.23452013,2.79e-13,8.57e-12
LINC01426,-1.33324489,2.82e-13,8.61e-12
NOD1,-0.30762897,2.84e-13,8.66e-12
NHSL2,-0.44820855,2.9e-13,8.85e-12
MEF2C,-0.4103139,2.98e-13,9.07e-12
CA13,0.41883969,2.99e-13,9.09e-12
FMNL3,-0.54375912,3e-13,9.1e-12
RBP5,-0.55365545,3.07e-13,9.33e-12
PTPN9,-0.21843641,3.09e-13,9.37e-12
ANGPT1,-0.7084126,3.14e-13,9.5e-12
CTSS,-0.76136234,3.15e-13,9.54e-12
SNAP25,-0.99863473,3.35e-13,1.01e-11
SH3TC1,-0.75333,3.38e-13,1.02e-11
LOC101926953,1.2519627,3.41e-13,1.02e-11
FABP4,-1.6617342,3.47e-13,1.04e-11
FCER1G,-0.81640598,3.47e-13,1.04e-11
TRIO,-0.23448776,3.52e-13,1.05e-11
PYCR1,-0.83129791,3.49e-13,1.05e-11
NKD1,0.58724653,3.55e-13,1.06e-11
CLEC1A,-0.50632798,3.56e-13,1.06e-11
LOC102724572,-1.27715721,3.64e-13,1.08e-11
CYREN,-0.21469266,3.65e-13,1.09e-11
ROBO4,-0.73154399,3.72e-13,1.11e-11
LTF,-2.54049199,3.78e-13,1.12e-11
CD22,-1.76426931,3.9e-13,1.16e-11
ADIPOQ,-2.24194531,4.03e-13,1.2e-11
PTPRJ,-0.42993556,4.08e-13,1.21e-11
UST,0.54124325,4.12e-13,1.22e-11
CYP2W1,1.07198252,4.33e-13,1.28e-11
ANK2-AS1,0.74531741,4.37e-13,1.29e-11
LATS2,-0.41172992,4.41e-13,1.3e-11
B4GALT5,-0.34864427,4.52e-13,1.33e-11
LOC105378046,0.59368884,4.55e-13,1.34e-11
SGCA,0.95303699,4.62e-13,1.36e-11
SLC7A7,-0.53872016,5.13e-13,1.5e-11
MECOM,-0.50331438,5.35e-13,1.57e-11
PPIB,-0.36846353,5.47e-13,1.6e-11
CCRL2,-0.94279193,5.56e-13,1.62e-11
ANO6,-0.25359514,5.7e-13,1.66e-11
ZNF366,-0.51438425,5.81e-13,1.69e-11
CACNA1C-AS4,-0.80207628,5.86e-13,1.71e-11
CALCRL,-0.47531947,5.92e-13,1.72e-11
RSPO3,-0.75480489,6.08e-13,1.76e-11
FMO3,-0.81183459,6.05e-13,1.76e-11
LBH,-0.50801853,6.28e-13,1.82e-11
MGAT2,-0.32950869,6.31e-13,1.83e-11
LOC100507560,1.63115647,6.46e-13,1.87e-11
GIMAP1-GIMAP5,-0.58641682,6.71e-13,1.94e-11
GNG10,-0.44479036,6.78e-13,1.96e-11
CD33,-0.62772388,6.94e-13,2e-11
TIE1,-0.62182122,6.99e-13,2.01e-11
LOC112268100,-0.58007566,7.14e-13,2.05e-11
ITGA1,-0.49606966,7.27e-13,2.09e-11
EPB41L4A-AS1,0.28757449,7.28e-13,2.09e-11
FSTL1,-0.72272083,7.4e-13,2.12e-11
CLEC14A,-0.51096479,7.46e-13,2.13e-11
LOC392232,-1.12029147,7.67e-13,2.19e-11
CNR2,-1.51867614,7.72e-13,2.2e-11
LINC01315,0.51398498,8.02e-13,2.29e-11
NABP1,-0.59062002,8.12e-13,2.31e-11
TMEM163,-1.20999253,8.23e-13,2.34e-11
C1QTNF6,-0.70514027,8.33e-13,2.37e-11
CHRDL2,-1.37392184,8.71e-13,2.47e-11
LILRA5,-1.73831248,9.06e-13,2.57e-11
PLA2G15,-0.29070591,9.15e-13,2.59e-11
LOC105372639,-1.42724065,9.22e-13,2.61e-11
ORAI2,-0.54671874,9.3e-13,2.63e-11
VCL,-0.26049548,9.6e-13,2.71e-11
SEMA5A,-0.42075415,9.77e-13,2.75e-11
SLC14A2-AS1,-1.02699186,9.98e-13,2.81e-11
LOC107985037,0.64821688,1e-12,2.81e-11
RIN2,-0.2722414,1.02e-12,2.85e-11
PAK2,-0.24581651,1.02e-12,2.86e-11
MS4A1,-2.58916823,1.09e-12,3.05e-11
RNF122,-0.50439024,1.09e-12,3.06e-11
CNKSR2,0.93621944,1.11e-12,3.11e-11
LOC105375977,-1.27111389,1.14e-12,3.2e-11
COL5A1,-0.81125921,6.28e-14,3.33e-11
ADIPOQ-AS1,-2.21574295,1.2e-12,3.35e-11
TLR4,-0.69291394,1.23e-12,3.42e-11
RGS16,-0.92891706,1.25e-12,3.49e-11
ADORA3,-1.25908224,1.25e-12,3.49e-11
LOC105375172,-0.88257315,1.29e-12,3.58e-11
GNG11,-0.45028387,1.34e-12,3.72e-11
S1PR1,-0.44418969,1.35e-12,3.72e-11
LOC105376426,-0.59844166,1.34e-12,3.72e-11
EGF,0.76310342,1.38e-12,3.82e-11
OSBPL10,-0.32613701,1.4e-12,3.88e-11
LIPA,-0.4531011,1.43e-12,3.93e-11
SLAMF7,-0.98526455,1.47e-12,4.05e-11
CYP4X1,0.58337044,1.48e-12,4.07e-11
LINC02889,-1.0888076,1.55e-12,4.26e-11
MAP3K4,0.20572391,1.57e-12,4.29e-11
ZFHX4,-0.76348113,1.57e-12,4.29e-11
LOC107986853,-0.97381011,1.57e-12,4.29e-11
INPP5D,-0.46165354,1.6e-12,4.37e-11
DOC2B,-0.64089482,1.61e-12,4.4e-11
JCHAIN,-2.45752384,1.62e-12,4.43e-11
TPM4,-0.37956743,1.64e-12,4.48e-11
BST2,-1.0084141,1.75e-12,4.76e-11
TDO2,-1.83012285,1.75e-12,4.77e-11
LOC105375566,-0.94088146,1.76e-12,4.8e-11
TPSG1,1.23913316,1.79e-12,4.86e-11
FRMD7,0.51561394,1.81e-12,4.91e-11
ENPP5,0.72901522,1.81e-12,4.92e-11
IDO1,-1.5865343,1.85e-12,5e-11
LOC105371356,0.518513,1.87e-12,5.06e-11
FERMT3,-0.5984604,1.89e-12,5.11e-11
LHX6,-0.75591273,1.92e-12,5.19e-11
CSGALNACT2,-0.29896381,1.99e-12,5.37e-11
CIDEC,-2.19947937,2.03e-12,5.46e-11
ENG,-0.77605075,2.03e-12,5.47e-11
SSTR2,-0.94939922,1.17e-13,5.63e-11
CXCL2,-1.2765738,2.11e-12,5.66e-11
TRAM2,-0.4076803,2.13e-12,5.71e-11
ZNF273,0.4526935,2.18e-12,5.84e-11
LOC105378485,-0.93412525,2.19e-12,5.87e-11
RAC2,-0.67340593,2.24e-12,5.99e-11
MMD,-0.8125587,2.25e-12,6e-11
PRR29,-0.61662894,2.26e-12,6.03e-11
GXYLT2,-0.95552695,2.31e-12,6.15e-11
DDAH1,-0.42006786,2.33e-12,6.22e-11
CDNF,0.40043522,2.34e-12,6.23e-11
PPT1,-0.26359303,2.35e-12,6.25e-11
TEAD2,-0.46090432,2.36e-12,6.27e-11
PRCP,-0.29363756,2.36e-12,6.27e-11
WIPF1,-0.47061288,2.46e-12,6.52e-11
TASL,-0.88368362,2.49e-12,6.59e-11
ESYT3,0.41777156,2.54e-12,6.71e-11
NEXN,-0.76993678,1.59e-13,6.95e-11
ATOH8,0.70708197,2.63e-12,6.96e-11
ASXL1,-0.19245159,2.72e-12,7.17e-11
L3MBTL4,0.38258525,2.88e-12,7.6e-11
LOC105371611,-0.67444864,2.89e-12,7.61e-11
LOC105371654,-0.82900756,2.9e-12,7.61e-11
MCL1,-0.27627738,2.89e-12,7.61e-11
GPAM,-1.65691034,2.9e-12,7.62e-11
RNF150,-0.56881795,2.93e-12,7.67e-11
IRS4,0.99661194,2.95e-12,7.73e-11
HLA-DMA,-0.66956515,2.95e-12,7.73e-11
FIRRE,-0.76117217,2.98e-12,7.79e-11
SIRPB2,-0.88184131,3.03e-12,7.9e-11
SERPINF1,-0.63067729,3.04e-12,7.93e-11
P2RY8,-1.013426,3.16e-12,8.24e-11
TBCEL,-0.23081133,3.25e-12,8.47e-11
BCL6B,-0.6093325,3.41e-12,8.86e-11
POU2AF1,-1.92000533,3.55e-12,9.22e-11
ASTN2-AS1,-0.7701771,3.56e-12,9.23e-11
SFMBT2,-0.5178891,3.56e-12,9.23e-11
FOXP1,-0.23827965,3.62e-12,9.37e-11
AOC3,-0.90375809,3.63e-12,9.39e-11
TNFRSF1A,-0.33384432,3.65e-12,9.44e-11
C14ORF93,0.21603085,3.67e-12,9.47e-11
IGSF21-AS1,-1.37868628,3.68e-12,9.48e-11
PHTF1,-0.40665306,3.7e-12,9.52e-11
NRIP1,-0.27481324,3.79e-12,9.74e-11
REEP2,0.67828353,3.8e-12,9.75e-11
SAMSN1,-0.88047928,3.85e-12,9.9e-11
IL16,0.38027226,4.02e-12,1.03e-10
PTPRN2,-0.59534309,4e-12,1.03e-10
ADAMTS3,-0.78132882,4.06e-12,1.04e-10
EMILIN1,-0.76598498,4.06e-12,1.04e-10
MS4A4E,-0.64767285,4.12e-12,1.05e-10
ARHGEF37,0.34099424,4.11e-12,1.05e-10
SAMD3,-0.73315123,4.17e-12,1.06e-10
FLJ32255,-0.64003451,4.21e-12,1.07e-10
UST-AS2,0.56439447,4.25e-12,1.08e-10
C14ORF180,-2.62563444,4.3e-12,1.09e-10
LINC01362,0.91407023,4.37e-12,1.11e-10
MIR22HG,-0.48251623,4.4e-12,1.12e-10
TRARG1,-2.26794321,4.58e-12,1.16e-10
CCL5,-1.28732668,4.64e-12,1.17e-10
LOC105371981,-0.76971418,4.6e-12,1.17e-10
LOC284933,0.98660272,4.79e-12,1.21e-10
TMSB10,-0.43696998,4.86e-12,1.22e-10
CCL8,-1.46434568,4.84e-12,1.22e-10
ADCYAP1,-2.69395693,4.9e-12,1.23e-10
DOK2,-0.75055613,5.05e-12,1.27e-10
FPR3,-0.95168473,5.24e-12,1.31e-10
NPR1,-0.65689039,5.21e-12,1.31e-10
OPHN1,0.27633137,5.29e-12,1.33e-10
POU2F2,-0.63984542,5.35e-12,1.34e-10
PLEKHG2,-0.70172354,5.39e-12,1.35e-10
LINC00937,0.87654881,3.46e-13,1.37e-10
MROH9,-0.66037849,5.54e-12,1.38e-10
ARHGAP32,0.25013283,5.55e-12,1.39e-10
HNMT,-0.46892411,5.62e-12,1.4e-10
FN1,-1.18266361,5.81e-12,1.45e-10
AKR1B10,-1.37395998,5.82e-12,1.45e-10
